sample_idx,reconstruction_idx,fc1_min_abs_diff,fc1_mean_abs_diff,fc1_max_abs_diff,fc2_min_abs_diff,fc2_mean_abs_diff,fc2_max_abs_diff,fc3_min_abs_diff,fc3_mean_abs_diff,fc3_max_abs_diff,all_layers_max_diff,all_layers_min_of_max
4,4,0.0077942609786987305,0.6410021185874939,2.4915244579315186,0.0042797476053237915,0.23783016204833984,0.5791374444961548,0.0003666877746582031,0.007159193512052298,0.013622164726257324,2.4915244579315186,0.013622164726257324
5,0,0.017736107110977173,0.3953481912612915,1.5302125215530396,0.00467681884765625,0.13334380090236664,0.40399980545043945,0.004250049591064453,0.004489819053560495,0.004904389381408691,1.5302125215530396,0.004904389381408691
5,1,0.0007339715957641602,0.3680516481399536,1.2542719841003418,0.0007410049438476562,0.13405650854110718,0.49416160583496094,0.023652076721191406,0.039831798523664474,0.06352066993713379,1.2542719841003418,0.06352066993713379
5,2,0.014655113220214844,0.6106559038162231,1.430379867553711,0.006473720073699951,0.2730807363986969,0.9724302291870117,0.06171703338623047,0.1139659509062767,0.18242013454437256,1.430379867553711,0.18242013454437256
5,3,0.006880819797515869,0.13264136016368866,0.3517593443393707,0.009898990392684937,0.06440717726945877,0.18383193016052246,0.014104366302490234,0.024342993274331093,0.037632524967193604,0.3517593443393707,0.037632524967193604
5,4,0.022050142288208008,0.3660375773906708,1.026688575744629,0.004327714443206787,0.16026337444782257,0.531275749206543,0.012868881225585938,0.033403754234313965,0.06435489654541016,1.026688575744629,0.06435489654541016
6,0,0.017026126384735107,0.3176628351211548,1.1899895668029785,0.0004253685474395752,0.11132079362869263,0.3198893666267395,0.005409598350524902,0.007735649589449167,0.011236727237701416,1.1899895668029785,0.011236727237701416
6,1,0.0039215087890625,0.677472710609436,1.341798186302185,0.019547224044799805,0.28211408853530884,0.7499529123306274,0.0036894679069519043,0.007040987256914377,0.011645525693893433,1.341798186302185,0.011645525693893433
6,2,0.0014157295227050781,0.31946444511413574,1.2104766368865967,0.009364545345306396,0.14431017637252808,0.3222101926803589,0.053550124168395996,0.07410109043121338,0.10790720582008362,1.2104766368865967,0.10790720582008362
6,3,0.010891914367675781,0.3509381115436554,0.9630817174911499,0.003265753388404846,0.13775798678398132,0.418887197971344,0.015512228012084961,0.05552522465586662,0.1239740252494812,0.9630817174911499,0.1239740252494812
6,4,0.010053679347038269,0.4501279294490814,1.4301002025604248,0.01228874921798706,0.17654702067375183,0.4405769407749176,0.002919912338256836,0.00427846098318696,0.006526470184326172,1.4301002025604248,0.006526470184326172
7,0,0.005721092224121094,0.34715282917022705,1.1867663860321045,0.0001818537712097168,0.18635444343090057,0.44320663809776306,0.08279752731323242,0.12316238880157471,0.15233850479125977,1.1867663860321045,0.15233850479125977
7,1,0.008291423320770264,0.46801766753196716,1.3974518775939941,0.0020558834075927734,0.1933923363685608,0.7765917778015137,0.0011644363403320312,0.0025354225654155016,0.0032618045806884766,1.3974518775939941,0.0032618045806884766
7,2,0.0061359405517578125,0.11801232397556305,0.3188534379005432,0.0035368353128433228,0.031536709517240524,0.08212000131607056,0.002177715301513672,0.003122011898085475,0.004500150680541992,0.3188534379005432,0.004500150680541992
7,3,0.03572380542755127,0.3770909309387207,1.5104089975357056,0.009223490953445435,0.14314426481723785,0.3598538637161255,0.020458459854125977,0.02660965919494629,0.03235054016113281,1.5104089975357056,0.03235054016113281
7,4,0.01463937759399414,0.24981212615966797,0.7475634813308716,0.011780619621276855,0.13180959224700928,0.3025186061859131,0.02868056297302246,0.05874137207865715,0.07542252540588379,0.7475634813308716,0.07542252540588379
8,0,0.0013198554515838623,0.2141430526971817,0.624631404876709,0.0005294084548950195,0.11121256649494171,0.29348528385162354,0.051805973052978516,0.06437269598245621,0.07489752769470215,0.624631404876709,0.07489752769470215
8,1,0.009257376194000244,0.6484556198120117,1.3127621412277222,0.005937814712524414,0.3845981955528259,1.0078210830688477,0.021611452102661133,0.042125385254621506,0.0598294734954834,1.3127621412277222,0.0598294734954834
8,2,0.004153609275817871,0.3282749056816101,0.8219186067581177,0.010871797800064087,0.1540965586900711,0.42335158586502075,0.09135961532592773,0.11987888813018799,0.14165306091308594,0.8219186067581177,0.14165306091308594
8,3,0.0022430419921875,0.24738192558288574,0.725818395614624,0.0017969608306884766,0.09931328892707825,0.2424072027206421,0.04330635070800781,0.049460094422101974,0.05951333045959473,0.725818395614624,0.05951333045959473
8,4,0.0035102367401123047,0.2869355082511902,0.7885152101516724,0.0056275129318237305,0.09885765612125397,0.37523090839385986,0.004106998443603516,0.010535876266658306,0.021932601928710938,0.7885152101516724,0.021932601928710938
9,0,0.012755393981933594,0.6225427985191345,1.8833963871002197,0.01619887351989746,0.2924838364124298,0.7000000476837158,0.06756329536437988,0.08893243223428726,0.10358738899230957,1.8833963871002197,0.10358738899230957
9,1,0.04879188537597656,0.5791043043136597,1.5168969631195068,0.003960609436035156,0.28468796610832214,0.8967677354812622,0.06175971031188965,0.10216804593801498,0.12490570545196533,1.5168969631195068,0.12490570545196533
9,2,0.0036411285400390625,0.4422571361064911,0.9280537962913513,0.011044979095458984,0.24831095337867737,0.6929019093513489,0.05205368995666504,0.07425713539123535,0.0864715576171875,0.9280537962913513,0.0864715576171875
9,3,0.0020119547843933105,0.4699244499206543,1.410569190979004,0.007765769958496094,0.22403162717819214,0.5420023202896118,0.042151689529418945,0.05497177317738533,0.06226062774658203,1.410569190979004,0.06226062774658203
9,4,0.03461414575576782,0.49002888798713684,1.5128854513168335,0.013767004013061523,0.25505709648132324,0.640633225440979,0.02982020378112793,0.050550419837236404,0.0665978193283081,1.5128854513168335,0.0665978193283081
10,0,0.02748030424118042,0.26387014985084534,0.6815082430839539,0.012280702590942383,0.12754680216312408,0.342606782913208,0.00920724868774414,0.03226514533162117,0.07176458835601807,0.6815082430839539,0.07176458835601807
10,1,0.0004177987575531006,0.14822278916835785,0.3730071187019348,0.0018593668937683105,0.08347518742084503,0.18940067291259766,0.010056495666503906,0.016877472400665283,0.025490939617156982,0.3730071187019348,0.025490939617156982
10,2,0.008667469024658203,0.31932806968688965,0.7910676598548889,0.012858390808105469,0.17772991955280304,0.49343371391296387,0.04552173614501953,0.0728188082575798,0.11030116677284241,0.7910676598548889,0.11030116677284241
10,3,0.003787904977798462,0.13713999092578888,0.5122300982475281,0.001407027244567871,0.05730094015598297,0.1751611828804016,0.0010254383087158203,0.0019180774688720703,0.0029321908950805664,0.5122300982475281,0.0029321908950805664
10,4,9.560585021972656e-05,0.16701620817184448,0.5663005113601685,0.0017399787902832031,0.07884953916072845,0.2013845443725586,0.0013909339904785156,0.003493070602416992,0.00675809383392334,0.5663005113601685,0.00675809383392334
11,0,0.0011055618524551392,0.12661133706569672,0.26589006185531616,0.005095114931464195,0.05066817253828049,0.15324312448501587,0.01598680019378662,0.020715296268463135,0.02671194076538086,0.26589006185531616,0.02671194076538086
11,1,0.003117084503173828,0.22581517696380615,0.5630844831466675,0.004252508282661438,0.12827089428901672,0.36507827043533325,0.10381543636322021,0.1138002946972847,0.12363794445991516,0.5630844831466675,0.12363794445991516
11,2,0.000901147723197937,0.10237031430006027,0.2477407157421112,0.00014191865921020508,0.041512228548526764,0.12865090370178223,0.013331890106201172,0.018025988712906837,0.025980278849601746,0.2477407157421112,0.025980278849601746
11,3,0.002668023109436035,0.1488504409790039,0.3555181324481964,0.0013966858386993408,0.08038487285375595,0.22291797399520874,0.05264616012573242,0.059915363788604736,0.07315933704376221,0.3555181324481964,0.07315933704376221
