sample_idx,reconstruction_idx,fc1_min_abs_diff,fc1_mean_abs_diff,fc1_max_abs_diff,fc2_min_abs_diff,fc2_mean_abs_diff,fc2_max_abs_diff,fc3_min_abs_diff,fc3_mean_abs_diff,fc3_max_abs_diff
31,3,0.01623249053955078,0.2431817352771759,0.6770925521850586,0.009622961282730103,0.14158356189727783,0.39264994859695435,0.1341571807861328,0.20050565898418427,0.27748870849609375
31,4,0.007484853267669678,0.6562020182609558,1.6976594924926758,0.007007263600826263,0.18019381165504456,0.6063550710678101,0.01807689666748047,0.027442296966910362,0.033893585205078125
32,0,0.011795520782470703,0.19855749607086182,0.5614655613899231,0.011907078325748444,0.08367569744586945,0.23376333713531494,0.015612125396728516,0.035757023841142654,0.05339765548706055
32,1,0.009818613529205322,0.45398014783859253,1.3968968391418457,0.006176471710205078,0.26896175742149353,0.5736188888549805,0.016309738159179688,0.03918333724141121,0.07060515880584717
32,2,0.007832527160644531,0.3339391052722931,0.8670694231987,0.0035369396209716797,0.16642674803733826,0.44745194911956787,0.08923065662384033,0.1381891965866089,0.20348405838012695
32,3,0.0025521516799926758,0.12653234601020813,0.4347621202468872,0.0017802715301513672,0.05714483931660652,0.1454988718032837,0.0005800724029541016,0.0016106367111206055,0.002280592918395996
32,4,0.03432333469390869,0.846506655216217,2.1319634914398193,0.016789644956588745,0.45348531007766724,1.173818826675415,0.32502031326293945,0.40167757868766785,0.46242761611938477
33,0,0.00028121471405029297,0.1917591392993927,0.6801782846450806,0.004785478115081787,0.08752276003360748,0.2453007698059082,0.04845619201660156,0.06822443008422852,0.09407615661621094
33,1,0.01815807819366455,0.3984100818634033,1.2174437046051025,0.01273345947265625,0.21934638917446136,0.7241625785827637,0.03282177448272705,0.05717988684773445,0.07049298286437988
33,2,0.00438535213470459,0.1420535296201706,0.505974531173706,0.005675524473190308,0.051911745220422745,0.1523890197277069,0.004239678382873535,0.0069953203201293945,0.008983612060546875
33,3,0.014690399169921875,0.38673290610313416,1.145267128944397,0.006730884313583374,0.20544195175170898,0.5040398836135864,0.03623473644256592,0.04793767258524895,0.06342029571533203
33,4,0.003459632396697998,0.2466539740562439,0.6876387000083923,0.005623221397399902,0.12202627956867218,0.3789162039756775,0.0494844913482666,0.05860479548573494,0.06738138198852539
34,0,0.007556319236755371,0.5042399764060974,1.5386953353881836,0.02098405361175537,0.15017417073249817,0.3856302499771118,0.031237363815307617,0.05093170329928398,0.07646715641021729
34,1,0.002003699541091919,0.1701284646987915,0.6025489568710327,0.005620419979095459,0.07464304566383362,0.19299745559692383,7.462501525878906e-05,0.00013373295951168984,0.000225067138671875
34,2,0.034068942070007324,0.5652250647544861,2.1674811840057373,0.018418073654174805,0.1737876832485199,0.4497532844543457,0.014064550399780273,0.022204020991921425,0.032385826110839844
34,3,0.051766544580459595,0.5742205381393433,2.2248713970184326,0.002140909433364868,0.1782258152961731,0.3957269787788391,0.05347108840942383,0.09746953099966049,0.1291806697845459
34,4,0.03058028221130371,0.40922683477401733,1.145630121231079,0.018451601266860962,0.22318165004253387,0.6182186603546143,0.015532076358795166,0.02408808469772339,0.038453102111816406
35,0,0.017990708351135254,0.5667492151260376,1.539394497871399,0.003368973731994629,0.35228854417800903,1.0997910499572754,0.027727246284484863,0.053013045340776443,0.0656590461730957
35,1,0.00027060508728027344,0.3435494601726532,0.9700461626052856,0.007079362869262695,0.19296368956565857,0.5830930471420288,0.16576766967773438,0.23530955612659454,0.3190014362335205
35,2,0.02481710910797119,0.727130115032196,2.1444461345672607,0.007320284843444824,0.4307294189929962,1.4343454837799072,0.005671024322509766,0.030254602432250977,0.04258131980895996
35,3,0.013738632202148438,0.6420817971229553,1.616071343421936,0.019527435302734375,0.2930442988872528,0.8016929626464844,0.05829310417175293,0.07485628128051758,0.08610153198242188
35,4,0.030439138412475586,0.6642274856567383,1.8301441669464111,0.014890193939208984,0.423229455947876,1.1434468030929565,0.059223294258117676,0.07252665609121323,0.08710384368896484
36,0,0.024689137935638428,0.30168235301971436,0.7292890548706055,0.009542644023895264,0.09122844785451889,0.2534288167953491,0.0381464958190918,0.048546452075242996,0.06879675388336182
36,1,3.075599670410156e-05,0.07039563357830048,0.17646922171115875,0.002079874277114868,0.029109226539731026,0.07534919679164886,0.0012254714965820312,0.002062002895399928,0.0033309459686279297
36,2,0.004405707120895386,0.3550225496292114,0.9698511958122253,0.020290106534957886,0.22737731039524078,0.6480314135551453,0.10585510730743408,0.11147809028625488,0.1170797348022461
36,3,0.003284744918346405,0.11761406809091568,0.30794769525527954,0.0016651898622512817,0.050209932029247284,0.12606312334537506,0.0031717419624328613,0.005535483360290527,0.008729755878448486
36,4,0.005805402994155884,0.3143574893474579,1.1856143474578857,0.0015666335821151733,0.11344468593597412,0.30600184202194214,0.006801247596740723,0.008793075568974018,0.011998414993286133
37,0,0.0026305317878723145,0.6525182723999023,1.5773613452911377,0.006268799304962158,0.3054412603378296,0.9489625692367554,0.08942508697509766,0.12298768013715744,0.15834644436836243
37,1,0.03376692533493042,0.8054549098014832,2.430788516998291,0.021921396255493164,0.321978360414505,0.9181127548217773,0.05812573432922363,0.09376707673072815,0.12993523478507996
37,2,0.015988588333129883,0.4852180480957031,1.9534357786178589,0.0018252134323120117,0.20418038964271545,0.5042661428451538,0.014777421951293945,0.022507956251502037,0.030686765909194946
37,3,0.01583874225616455,0.6356651782989502,1.7470567226409912,0.007056176662445068,0.3317999243736267,0.8110442161560059,0.012427091598510742,0.09503042697906494,0.23328126966953278
37,4,0.0009791851043701172,0.5110250115394592,1.9374600648880005,0.007233917713165283,0.24112117290496826,0.5412402153015137,0.029089927673339844,0.05315495654940605,0.08968022465705872
38,0,0.04208827018737793,0.34151139855384827,0.9653497934341431,0.0007693767547607422,0.1338631510734558,0.42883598804473877,0.03280901908874512,0.04669690132141113,0.05460929870605469
38,1,0.033396363258361816,0.4651547074317932,1.194123387336731,0.019458770751953125,0.168535977602005,0.6490781903266907,0.017369985580444336,0.030405202880501747,0.04167509078979492
38,2,0.004218578338623047,0.27515679597854614,0.8238757848739624,0.0070645809173583984,0.1813305914402008,0.35596343874931335,0.05327796936035156,0.14473803341388702,0.21540355682373047
38,3,0.018236786127090454,0.4003269076347351,1.1502074003219604,0.005436327308416367,0.15211987495422363,0.5141898393630981,0.01232600212097168,0.018349329009652138,0.02577948570251465
38,4,0.004865139722824097,0.31629782915115356,0.805485725402832,0.0074981749057769775,0.1174168586730957,0.34127098321914673,0.02587127685546875,0.04056616500020027,0.051161766052246094
39,0,0.008436545729637146,0.9143825769424438,3.717960834503174,0.004779309034347534,0.4324924945831299,1.0734659433364868,0.0717015266418457,0.09032342582941055,0.12249106168746948
39,1,0.0010613799095153809,0.6496575474739075,2.6269819736480713,0.03158503770828247,0.30045226216316223,0.7280163168907166,0.02877020835876465,0.04279940947890282,0.061142802238464355
39,2,0.003938436508178711,0.4696316421031952,1.3662724494934082,0.0035856664180755615,0.22662359476089478,0.5645334720611572,0.04863941669464111,0.07886453717947006,0.1167069673538208
39,3,0.007795363664627075,0.6003702282905579,2.215000629425049,0.020047307014465332,0.283041775226593,0.7160146236419678,0.03541994094848633,0.05962026119232178,0.09244167804718018
39,4,0.01670992374420166,0.7425367832183838,1.9269559383392334,0.06294459104537964,0.4562939405441284,1.2031255960464478,0.06861814856529236,0.12930609285831451,0.21887356042861938
40,0,0.006271839141845703,0.7106884717941284,2.442476511001587,0.00922393798828125,0.25030285120010376,0.8267204761505127,0.03375577926635742,0.05858977511525154,0.09496176242828369
40,1,0.03577587008476257,0.6950730085372925,1.715701937675476,0.01473855972290039,0.31946924328804016,0.9767377376556396,0.08392953872680664,0.1345159411430359,0.19493120908737183
40,2,0.015359759330749512,0.3077602982521057,1.0074191093444824,0.006633639335632324,0.19445225596427917,0.47186899185180664,0.032881736755371094,0.06517648696899414,0.11384522914886475
40,3,0.015513896942138672,0.22314924001693726,0.6870211362838745,0.0003275871276855469,0.1314237415790558,0.3625408411026001,0.13275766372680664,0.1681644320487976,0.21421867609024048
40,4,0.007398486137390137,0.16299498081207275,0.3841811716556549,0.00910717248916626,0.08313872665166855,0.28130340576171875,0.0021909475326538086,0.0042139687575399876,0.006227016448974609
41,0,0.012440204620361328,0.5489996671676636,2.1240904331207275,0.00495225191116333,0.253373920917511,0.5821859836578369,0.012454748153686523,0.01530599594116211,0.018255949020385742
41,1,0.09911108016967773,0.6278994679450989,1.5891361236572266,0.020549774169921875,0.2912837862968445,0.8784320950508118,0.03543376922607422,0.048188209533691406,0.05499744415283203
41,2,0.005727648735046387,0.5590541362762451,1.5310695171356201,0.0016757845878601074,0.3469378650188446,0.886078417301178,0.12971901893615723,0.1740313023328781,0.213637113571167
41,3,0.01125037670135498,0.5472543239593506,1.6556739807128906,0.007264494895935059,0.34549903869628906,1.024381399154663,0.04097580909729004,0.10065563768148422,0.13639616966247559
41,4,0.0009753704071044922,0.9313533306121826,3.144329309463501,0.03188133239746094,0.526598334312439,1.2098915576934814,0.19562482833862305,0.38536199927330017,0.6399166584014893
42,0,0.0010824203491210938,0.12878639996051788,0.4483182728290558,0.00019252300262451172,0.056634534150362015,0.14178699254989624,0.0004334449768066406,0.014234204776585102,0.0313759446144104
42,1,0.003045409917831421,0.24313625693321228,0.8296831846237183,0.006980970501899719,0.10095303505659103,0.295121431350708,0.021811962127685547,0.03350013494491577,0.04786008596420288
42,2,0.02224138379096985,0.2970125079154968,1.1079164743423462,0.008609339594841003,0.12253858894109726,0.2949364185333252,0.0075435638427734375,0.02793966792523861,0.06665763258934021
42,3,0.01529771089553833,0.4807910919189453,1.278734564781189,0.010481476783752441,0.26368847489356995,0.7210996150970459,0.025856733322143555,0.047620803117752075,0.08345088362693787
42,4,0.005494356155395508,0.17830128967761993,0.6365463733673096,0.00012103468179702759,0.08100001513957977,0.22252249717712402,0.0039038658142089844,0.006157398223876953,0.009295344352722168
43,0,0.0045105814933776855,0.22889529168605804,0.6339085102081299,0.0008234977722167969,0.12503692507743835,0.3164248466491699,0.015147209167480469,0.03389422222971916,0.06281423568725586
43,1,0.052313923835754395,0.8087289929389954,1.9855351448059082,0.011711537837982178,0.3519827723503113,1.0780327320098877,0.08328580856323242,0.1367129534482956,0.19539466500282288
43,2,0.002550646662712097,0.26453155279159546,0.90838623046875,0.0031876564025878906,0.1471182405948639,0.3783814609050751,0.07320880889892578,0.09895280748605728,0.1503516435623169
43,3,0.010695815086364746,0.5720337629318237,1.5962222814559937,0.027818679809570312,0.31228306889533997,0.9236693382263184,0.11130309104919434,0.16501574218273163,0.2415400743484497
43,4,0.03601256012916565,0.5031918287277222,1.0883533954620361,0.0014464855194091797,0.2180764079093933,0.7161924839019775,0.056557416915893555,0.08898381143808365,0.13142669200897217
44,0,0.006279587745666504,0.14358432590961456,0.39711514115333557,0.006277352571487427,0.0693453848361969,0.23361563682556152,0.0998067855834961,0.1048288568854332,0.11357426643371582
44,1,0.0415111780166626,0.7963805198669434,2.103612184524536,0.054621219635009766,0.3728753328323364,0.9213879108428955,0.1146080493927002,0.17325060069561005,0.26430559158325195
44,2,0.013219498097896576,0.22942109405994415,0.717378556728363,0.013417243957519531,0.107841357588768,0.26295214891433716,0.014012336730957031,0.024375179782509804,0.03976142406463623
44,3,0.0015187263488769531,0.14503273367881775,0.45179611444473267,4.2378902435302734e-05,0.06252431869506836,0.18239620327949524,0.0033698081970214844,0.005632797721773386,0.009140372276306152
44,4,0.007632076740264893,0.2796318829059601,0.6853765249252319,0.0020363926887512207,0.10706504434347153,0.25374358892440796,0.015562295913696289,0.02788468264043331,0.04533708095550537
45,0,0.01006859540939331,0.3696199357509613,0.7700913548469543,0.019433200359344482,0.13783586025238037,0.34186339378356934,0.039655327796936035,0.06519000232219696,0.09552550315856934
45,1,0.005386531352996826,0.24861468374729156,0.5173327922821045,0.005711942911148071,0.09624748677015305,0.2145918309688568,0.018046975135803223,0.02977849543094635,0.04651141166687012
45,2,0.015016555786132812,0.26933276653289795,0.7529149055480957,0.013280987739562988,0.13635864853858948,0.44056689739227295,0.057026028633117676,0.06289226561784744,0.06700193881988525
45,3,0.00026476383209228516,0.05318593233823776,0.14462915062904358,5.841255187988281e-05,0.024682912975549698,0.06634354591369629,0.003488302230834961,0.005041157361119986,0.007361710071563721
45,4,0.02505570650100708,0.27422115206718445,0.5422753095626831,0.0004048198461532593,0.10366963595151901,0.2352783977985382,0.022125959396362305,0.034468088299036026,0.05131840705871582
46,0,0.007775306701660156,0.5831301808357239,1.5508124828338623,0.015814661979675293,0.2948950529098511,0.9031256437301636,0.09399384260177612,0.25438565015792847,0.48416435718536377
46,1,5.760788917541504e-05,0.059701066464185715,0.1571682095527649,0.0005540251731872559,0.044425107538700104,0.1101224422454834,0.04880785942077637,0.07323122769594193,0.0865793526172638
46,2,0.007489055395126343,0.47935643792152405,1.8646293878555298,0.0015321969985961914,0.2414701282978058,0.5465763807296753,0.18401068449020386,0.28735145926475525,0.3942631483078003
46,3,0.011345148086547852,0.5443604588508606,1.709110140800476,0.015463992953300476,0.2659021019935608,0.6226640939712524,0.015896379947662354,0.16792823374271393,0.3470499515533447
46,4,0.03419029712677002,0.35431185364723206,0.9003046154975891,0.008289813995361328,0.18037469685077667,0.6430121660232544,0.07470965385437012,0.10836591571569443,0.15338152647018433
47,0,0.003867626190185547,0.20922259986400604,0.5478671789169312,0.0038449764251708984,0.09427925944328308,0.22998040914535522,0.049243032932281494,0.07300140708684921,0.10252761840820312
47,1,0.008122146129608154,0.5460510849952698,1.8685411214828491,0.0007385015487670898,0.17003029584884644,0.6787787675857544,0.004317283630371094,0.007546226028352976,0.012377500534057617
47,2,0.007392287254333496,0.4531041383743286,1.2594952583312988,0.012472748756408691,0.1912638545036316,0.5223948359489441,0.04124808311462402,0.06303048133850098,0.09315276145935059
47,3,0.026547908782958984,1.1316646337509155,4.287670612335205,0.0039043426513671875,0.3096044957637787,0.9315652251243591,0.024462461471557617,0.04102937504649162,0.06538081169128418
47,4,0.0001512765884399414,0.052302971482276917,0.19780921936035156,0.0008901059627532959,0.030673105269670486,0.08103221654891968,0.0061643123626708984,0.008810043334960938,0.012907147407531738
48,0,0.001257181167602539,0.35620298981666565,1.00259268283844,0.003855466842651367,0.11628323048353195,0.45536577701568604,0.003852367401123047,0.014112234115600586,0.026728153228759766
48,1,0.045644521713256836,0.49686604738235474,1.5056581497192383,0.014416217803955078,0.2528417706489563,0.5918700695037842,0.058587074279785156,0.0804089680314064,0.09293246269226074
48,2,0.000950932502746582,0.5763623714447021,1.805561900138855,0.0034728944301605225,0.30576735734939575,0.9922817349433899,0.007868289947509766,0.046837806701660156,0.09025907516479492
48,3,0.09963345527648926,0.4408215582370758,1.1617059707641602,0.006206870079040527,0.2138163149356842,0.6663053631782532,0.053061485290527344,0.07903695106506348,0.09329652786254883
48,4,0.023519277572631836,0.6135521531105042,1.4945337772369385,0.03575396537780762,0.2651965916156769,0.7262163162231445,0.004820823669433594,0.02355027198791504,0.04932761192321777
49,0,0.008009165525436401,0.2924853265285492,1.0780802965164185,0.010885268449783325,0.1632821410894394,0.4409022331237793,0.018015027046203613,0.031916260719299316,0.039031982421875
49,1,0.00023484230041503906,0.13997067511081696,0.4979534149169922,0.0029352307319641113,0.08644044399261475,0.19166487455368042,0.002802133560180664,0.007765412330627441,0.012762784957885742
49,2,0.000840306282043457,0.07207542657852173,0.19268035888671875,0.002777099609375,0.04112894833087921,0.11741995811462402,0.00708770751953125,0.020850220695137978,0.03391432762145996
49,3,0.014398336410522461,0.2832588255405426,0.8466613292694092,0.0007815361022949219,0.17296993732452393,0.5574060678482056,0.06659245491027832,0.08560188859701157,0.09528982639312744
49,4,0.0014815330505371094,1.1382873058319092,3.299872398376465,0.020792126655578613,0.28548112511634827,0.9051303267478943,0.011069655418395996,0.015429377555847168,0.022954940795898438
50,0,0.020395517349243164,0.23781515657901764,0.9064164161682129,0.013797253370285034,0.09217853844165802,0.254410982131958,0.0002536773681640625,0.002552330493927002,0.006684482097625732
50,1,0.002360224723815918,0.16425174474716187,0.5749419331550598,0.003316342830657959,0.06431647390127182,0.21612566709518433,0.06744670867919922,0.10483161360025406,0.14124953746795654
50,2,0.0035715699195861816,0.1605401635169983,0.436590313911438,0.004317045211791992,0.07249371707439423,0.26941967010498047,0.1206783652305603,0.12782670557498932,0.14157593250274658
50,3,0.04716777801513672,0.37814784049987793,0.8511521816253662,0.003084123134613037,0.18305529654026031,0.6178250312805176,0.048980712890625,0.07746545225381851,0.11487686634063721
50,4,0.005304217338562012,0.21567736566066742,0.6269136667251587,0.008024036884307861,0.10845588892698288,0.26761579513549805,0.011807918548583984,0.019767820835113525,0.030494272708892822
51,0,0.002799391746520996,0.10466472804546356,0.39205312728881836,0.005019664764404297,0.05250890180468559,0.12030017375946045,0.0036716461181640625,0.008913596160709858,0.01304936408996582
51,1,0.002432107925415039,0.1854133903980255,0.5627539157867432,0.002271413803100586,0.1026763916015625,0.22187203168869019,0.014908075332641602,0.03580300137400627,0.049466609954833984
51,2,0.00893092155456543,0.8003226518630981,2.281555652618408,0.01603597402572632,0.5073108673095703,1.2883965969085693,0.05363297462463379,0.11813735961914062,0.15073275566101074
51,3,0.005061209201812744,0.4174615740776062,1.0808970928192139,0.0007152557373046875,0.16232971847057343,0.4014807343482971,0.07729625701904297,0.09961092472076416,0.1253514289855957
51,4,0.005461692810058594,0.5572595000267029,1.4414608478546143,0.00010919570922851562,0.26462000608444214,1.0611917972564697,0.056720733642578125,0.07060154527425766,0.0806112289428711
52,0,0.010378658771514893,0.25977838039398193,0.7879964709281921,0.01144060492515564,0.11849483102560043,0.2527976632118225,0.0006067752838134766,0.0016530752182006836,0.002325892448425293
52,1,0.011491179466247559,0.25659579038619995,0.759280264377594,0.005149126052856445,0.13814684748649597,0.34006303548812866,0.0596766471862793,0.08182378858327866,0.1019754409790039
52,2,0.0075577497482299805,0.2610386312007904,1.0140942335128784,0.008791089057922363,0.10898648202419281,0.25059401988983154,0.01633453369140625,0.029827594757080078,0.03809380531311035
52,3,0.01577979326248169,0.6605236530303955,1.608281135559082,0.01317182183265686,0.34336745738983154,0.9808656573295593,0.09282541275024414,0.1388530284166336,0.1629706621170044
52,4,0.0037351250648498535,0.2850661873817444,0.8746957778930664,0.0006725788116455078,0.1371450275182724,0.4836943745613098,0.049952030181884766,0.09528744220733643,0.15444016456604004
53,0,0.0012488365173339844,0.399055540561676,0.8569084405899048,0.008196517825126648,0.15238983929157257,0.42717018723487854,0.0010352134704589844,0.002192894695326686,0.003549337387084961
53,1,0.017022371292114258,0.8917525410652161,2.9323270320892334,0.003945678472518921,0.2437455654144287,0.5394082069396973,0.023398399353027344,0.04119269177317619,0.07079529762268066
53,2,0.0012121498584747314,0.3412567973136902,1.2345975637435913,0.03059878945350647,0.25376272201538086,0.627513587474823,0.06500935554504395,0.10765901952981949,0.19147109985351562
53,3,0.01579105854034424,0.31240114569664,0.7654738426208496,0.0030967891216278076,0.12895044684410095,0.33181583881378174,0.006089687347412109,0.011346499435603619,0.018024325370788574
53,4,0.0008958876132965088,0.3321250081062317,1.097670078277588,6.271898746490479e-05,0.13571399450302124,0.5182861685752869,0.007755279541015625,0.011570175178349018,0.01724541187286377
54,0,0.00334736704826355,0.30816036462783813,0.8327369093894958,0.003872811794281006,0.14974866807460785,0.48082470893859863,0.052197933197021484,0.08395186066627502,0.12377235293388367
54,1,0.008387446403503418,0.7259558439254761,1.8301198482513428,0.005575001239776611,0.30476877093315125,0.8167921304702759,0.0034248530864715576,0.0036856234073638916,0.004098176956176758
54,2,0.003447592258453369,0.1594817340373993,0.6252120733261108,0.00198248028755188,0.0743304044008255,0.18520498275756836,0.00461345911026001,0.011637468822300434,0.017604827880859375
54,3,0.0013232231140136719,0.07404211163520813,0.203224778175354,0.0010529756546020508,0.03700418770313263,0.11975932121276855,0.011434316635131836,0.019256889820098877,0.03084629774093628
54,4,0.004447340965270996,0.20238851010799408,0.6820888519287109,0.0024133026599884033,0.10684176534414291,0.27900683879852295,0.018324851989746094,0.02974451519548893,0.04556122422218323
55,0,0.015559971332550049,0.3593013882637024,0.9956504702568054,0.006669342517852783,0.19529366493225098,0.5076870322227478,0.11642861366271973,0.1642957478761673,0.23020601272583008
55,1,0.004674077033996582,0.40464890003204346,1.008113980293274,0.010825276374816895,0.15412437915802002,0.45701053738594055,0.08175230026245117,0.11473894119262695,0.14641642570495605
55,2,0.008425474166870117,0.3079445958137512,0.8290789723396301,0.005265533924102783,0.10733410716056824,0.21956314146518707,0.022728443145751953,0.032718777656555176,0.04071640968322754
55,3,0.0011494755744934082,0.7205522060394287,1.6803345680236816,0.0026886463165283203,0.41246405243873596,1.0367432832717896,0.17111825942993164,0.24800419807434082,0.32833290100097656
55,4,0.013418734073638916,0.8160250782966614,1.7758886814117432,0.0034151077270507812,0.44954437017440796,1.0675203800201416,0.2131328582763672,0.2506312429904938,0.29329490661621094
56,0,0.004737257957458496,0.16179026663303375,0.5492779016494751,0.0060991644859313965,0.07490219920873642,0.26319366693496704,0.05811500549316406,0.0917227491736412,0.12008380889892578
56,1,0.023238778114318848,0.8940810561180115,3.2396397590637207,0.046061158180236816,0.36787229776382446,0.9157736301422119,0.036969661712646484,0.05621655657887459,0.06804251670837402
56,2,0.012366771697998047,0.9953370690345764,2.8774871826171875,0.036729633808135986,0.44577398896217346,1.1396732330322266,0.1657390594482422,0.569579005241394,1.1344819068908691
56,3,0.000605359673500061,0.042341068387031555,0.11468732357025146,0.0006537437438964844,0.02718150056898594,0.08011642098426819,0.04712963104248047,0.06617352366447449,0.08361244201660156
56,4,0.003304600715637207,0.5934305787086487,2.321239948272705,0.002756550908088684,0.19543318450450897,0.5644734501838684,0.016794204711914062,0.04977167770266533,0.09647956490516663
57,0,0.0026751160621643066,0.22416841983795166,0.6270357370376587,0.0008311271667480469,0.1095258891582489,0.2788422703742981,0.03227591514587402,0.05293432995676994,0.06656217575073242
57,1,0.041564226150512695,0.47322195768356323,1.7541234493255615,0.004940509796142578,0.2595776319503784,0.6385864019393921,0.14267945289611816,0.22474320232868195,0.33405256271362305
57,2,0.005181312561035156,0.23884019255638123,0.7317894697189331,0.01812151074409485,0.11930632591247559,0.2679901123046875,0.003297090530395508,0.014817953109741211,0.023492813110351562
57,3,0.008853316307067871,0.5276791453361511,1.3052875995635986,0.01196238398551941,0.26470693945884705,0.6819295883178711,0.06211280822753906,0.0705634355545044,0.08331751823425293
57,4,0.044575631618499756,0.5708866715431213,1.308781623840332,0.005899667739868164,0.33191314339637756,0.7738851308822632,0.0410083532333374,0.06253906339406967,0.09671640396118164
58,0,0.003986775875091553,0.14771200716495514,0.414471298456192,0.00240325927734375,0.0834968239068985,0.24274972081184387,0.03440666198730469,0.044626396149396896,0.055034637451171875
58,1,0.003741741180419922,0.3627806305885315,1.0121508836746216,0.017723530530929565,0.2117597460746765,0.6431285738945007,0.10595870018005371,0.13368554413318634,0.1721656322479248
58,2,0.0003967583179473877,0.42951107025146484,1.6840753555297852,0.007828831672668457,0.1730092167854309,0.4741596579551697,0.0046007633209228516,0.008458614349365234,0.010806083679199219
58,3,0.010689496994018555,0.3304678201675415,0.8362340927124023,0.014096498489379883,0.16508005559444427,0.638843297958374,0.006584644317626953,0.013445854187011719,0.020757675170898438
58,4,0.00024181604385375977,0.19295988976955414,0.5464271306991577,0.00020837783813476562,0.08260481059551239,0.21266157925128937,0.022861957550048828,0.03148408606648445,0.03590071201324463
59,0,0.028345823287963867,0.16643910109996796,0.42971450090408325,0.0009927749633789062,0.07983557134866714,0.2868227958679199,0.03310132026672363,0.045896563678979874,0.06288371980190277
59,1,0.00091552734375,0.6434511542320251,2.379258632659912,0.007516592741012573,0.3201146721839905,0.6876189708709717,0.06614542007446289,0.09446918964385986,0.13459575176239014
59,2,0.004690647125244141,0.27821290493011475,0.628989577293396,0.002896904945373535,0.1256292760372162,0.39394211769104004,0.04977881908416748,0.057424288243055344,0.061646461486816406
59,3,0.00018867850303649902,0.04787994548678398,0.15234161913394928,0.0013369321823120117,0.01987335830926895,0.05101513862609863,0.003825664520263672,0.0061418116092681885,0.009309500455856323
59,4,0.0015256404876708984,0.3881162405014038,1.05698823928833,0.0075408220291137695,0.15163499116897583,0.4850102663040161,0.016645431518554688,0.024013260379433632,0.03479653596878052
60,0,0.002309858798980713,0.1210552453994751,0.39879703521728516,0.0001786649227142334,0.07447435706853867,0.15575571358203888,0.001224517822265625,0.004477461334317923,0.007840514183044434
60,1,0.035095930099487305,0.45208799839019775,1.626548171043396,0.006599545478820801,0.2085542380809784,0.6242467164993286,0.008314967155456543,0.02841063402593136,0.04797542095184326
60,2,0.004629611968994141,0.28945228457450867,1.0834078788757324,0.00034314393997192383,0.16713938117027283,0.440579891204834,0.024276375770568848,0.044063013046979904,0.06489300727844238
60,3,0.009208738803863525,0.7568562030792236,2.70512056350708,0.009607672691345215,0.21297943592071533,0.7702968120574951,0.044098734855651855,0.07431081682443619,0.09575212001800537
60,4,0.0013365745544433594,0.8120161294937134,3.050130844116211,0.002351522445678711,0.2362251877784729,0.7220755815505981,0.0033991336822509766,0.004360357765108347,0.004913926124572754
61,0,0.008744359016418457,0.10846876353025436,0.29495739936828613,0.00018924474716186523,0.09707051515579224,0.24282974004745483,0.09126043319702148,0.2181505560874939,0.32320189476013184
61,1,0.00929415225982666,0.5714856386184692,1.5248066186904907,0.005526989698410034,0.29097285866737366,0.8616228103637695,0.13112688064575195,0.18293315172195435,0.20890188217163086
61,2,0.0012540817260742188,0.2231580764055252,0.7363921999931335,0.00308990478515625,0.09094711393117905,0.24756908416748047,0.0055182576179504395,0.02229573391377926,0.03583168983459473
61,3,0.013110697269439697,0.3711167871952057,1.3387672901153564,0.004089385271072388,0.12326215952634811,0.3646615147590637,0.007014274597167969,0.011396835558116436,0.016764014959335327
61,4,0.00047707557678222656,0.2301608771085739,0.49134862422943115,0.0025496482849121094,0.10944658517837524,0.3176591396331787,0.028082728385925293,0.05805647373199463,0.08326864242553711
62,0,0.004600882530212402,0.2594450116157532,0.9421108961105347,0.00022089481353759766,0.12283723056316376,0.37285852432250977,0.009166717529296875,0.016440927982330322,0.026461422443389893
62,1,0.012210696935653687,0.4527007043361664,1.7775582075119019,0.0058869123458862305,0.1657809615135193,0.44074153900146484,0.001485586166381836,0.006896833423525095,0.016317427158355713
62,2,0.008430898189544678,0.4697585701942444,1.317099928855896,0.00022929906845092773,0.23597460985183716,0.820897102355957,0.0003600120544433594,0.0004222393035888672,0.0005233287811279297
62,3,0.014016926288604736,0.29649874567985535,0.8643755912780762,0.00016990303993225098,0.10647691041231155,0.4053962230682373,0.026583194732666016,0.04297415539622307,0.06642758846282959
62,4,0.011797189712524414,0.4450896084308624,1.439764380455017,0.01517874002456665,0.17793747782707214,0.6463019847869873,0.051854491233825684,0.08166881650686264,0.11351370811462402
63,0,0.0005564689636230469,0.19958820939064026,0.6075143814086914,0.006161808967590332,0.09550606459379196,0.23479469120502472,0.006318330764770508,0.012482781894505024,0.021258533000946045
63,1,0.04111748933792114,0.7443482279777527,1.882853627204895,0.009119987487792969,0.3257780075073242,1.02964186668396,0.13994812965393066,0.19814817607402802,0.28867340087890625
63,2,0.0015523433685302734,0.19500398635864258,0.7408891320228577,0.0030195415019989014,0.0829327404499054,0.22420693933963776,0.0016865730285644531,0.0028731226921081543,0.004423677921295166
63,3,0.018692493438720703,0.32622289657592773,0.9120199680328369,0.002973794937133789,0.15167632699012756,0.41398125886917114,0.012543797492980957,0.09469020366668701,0.1525876522064209
63,4,0.017224520444869995,0.2815604507923126,1.0495048761367798,0.001591026782989502,0.11759549379348755,0.38537898659706116,0.005868196487426758,0.009592831134796143,0.014677107334136963
